work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos
51444295,icarus to his certainty,['queeenciri'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Drabble, like this is SHORT asf but i plan to write a much larger story, Religious Imagery & Symbolism, Javert has OCD, it plays a role. even in this short little fic, the author is projecting queer ex-catholic trauma onto fictional characters what’s new",English,2023-11-08,Completed,2023-11-08,252,1/1,1,11,1,73,"['dwellin', 'jaythenerdkid', 'kanpohongchendeC', 'thecuckoointhedephtsofthewoods', 'M_Moonshade', 'ifarali', '0zzysaurus', 'Hello_there_bees']"
51433579,猫洞,['Norian'],Teen And Up Audiences,"F/M, M/M",Les Misérables - All Media Types,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent, Marius Pontmercy",Alternate Universe - Modern Setting,中文-普通话 國語,2023-11-07,Completed,2023-11-07,"12,238",1/1,2,10,2,103,"['Sophia_LordofScourge', 'Augety_Whisper', 'Hazel_Z', 'Chris_Starsong', 'CheWunYaVal', 'kanpohongchendeC']"
51421126,any dream that keeps you from sleeping well,['aftershocked'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,Javert (Les Misérables),"Masturbation, Fantasizing, Toulon Era (Les Misérables), Strength Kink, Wall Sex, Denial, Javert's Confused Boner (Les Misérables), Bottom Javert (Les Misérables), Romani Javert (Les Misérables), Anal Sex, Kinktober 2023",English,2023-11-07,Completed,2023-11-07,"2,831",1/1,3,23,1,301,"['FauNina', 'JMoriartyFan_Death13', 'MasterMarkus', 'zener_fysn', 'Lokitten', 'thecuckoointhedephtsofthewoods', 'Amphibious_Sniper', 'jenny_despot', 'CheWunYaVal', 'M_Moonshade', 'Pakeha', 'Secotangente', 'Music_is_life_2788', 'ifarali', '0zzysaurus', 'MoonyJulian', 'AlexKenmore', 'fra12']"
51382318,孤独终老 Alone At the End of the Day,['Imprinting_CL'],Teen And Up Audiences,M/M,"Les Misérables (2012), Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Marius Pontmercy","Alternate Universe - Modern Setting, Car Accidents, Angst, Aging, Established Relationship, 中文翻译 | Translation in Chinese",中文-普通话 國語,2023-11-05,Completed,2023-11-05,"7,558",1/1,1,10,null,68,"['ranaranggongmin', 'IbaraJin', 'SailorOfTheWorld', 'Hazel_Z', 'kanpohongchendeC', 'Lokitten']"
51373681,"to hold me like water, or christ, hold me like a knife",['lewisshamilton'],Mature,"F/M, M/M","Les Misérables - All Media Types, Les Misérables (2012)","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Marius Pontmercy, Background OCs","Alternate Universe - Modern Setting, Inspired by Married At First Sight (TV), Enemies to Lovers, Hurt/Comfort, Fluff, Crack, Javert needs a hug, Valjean is very excited about flowers, also starring: a cat and bad jokes, and there was only one bed",English,2023-11-05,Completed,2023-11-09,"20,272",3/3,6,34,4,326,"['SaturnTheDragon', 'dwellin', 'Jazmindulcecitlalic', 'VV2006', 'Sol_Altair', 'Nicolas_Cain', 'Zainlovesfnc', 'Ehgis', 'MoonyJulian', 'dabeverymorning', 'PoemAboutCitylights', 'naggie_w', 'ninjamonkey', '0zzysaurus', 'thecuckoointhedephtsofthewoods', 'CheWunYaVal', 'Akanague', 'kanpohongchendeC', 'thegreatgaygay', 'Xythia', 'Catii', 'Magnomast']"
51364984,一些片段,['kanpohongchendeC'],Not Rated,M/M,Les Misérables - All Media Types,"Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean","Short snippets, Alternate Universe - Modern Setting",中文-普通话 國語,2023-11-05,Updated,2023-11-06,461,2/?,4,8,1,80,"['IbaraJin', 'CheWunYaVal']"
51355507,The Montreuil-sur-Mer Community Raffle,['thegreatgaygay'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Original Characters, but barely - Character","Modern Era, One Shot, raffle tickets, Dinner, Dinner Date, Silly, valvert - Freeform, MsurM era, Montreuil-sur-Mer, Mayor Madeleine - Freeform",English,2023-11-04,Completed,2023-11-04,"1,920",1/1,7,27,2,153,"['jaythenerdkid', 'bryns', 'Allonsy_Jumanji', '3lys3', 'M_Moonshade', 'mariuscourf', 'Theo124th', 'CheWunYaVal', 'Akanague', 'kanpohongchendeC', 'fandomtrashiness', 'Lunariamajo', 'MoonyJulian', 'aftershocked', 'Augety_Whisper', 'yasasugata', '0zzysaurus', 'ImAPerson_ImHisSweetheart', 'AlexKenmore', 'HeartbreakTerrorBird']"
51348481,"【Valvert】Another Way of Surrender（Post-Seine, pwp)",['Lokitten'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","Plot What Plot/Porn Without Plot, Fluff, Love Confessions",中文-普通话 國語,2023-11-04,Completed,2023-11-04,"5,222",1/1,2,13,4,251,"['Dr_Iris', 'IbaraJin', 'kanpohongchendeC', 'naggie_w', '0zzysaurus', 'Hazel_Z', 'Lccccca', 'AlexKenmore']"
51302989,"you take and you give, you give and you take",['aftershocked'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Collars, Oral Sex, Deepthroating, Rough Sex, Mildly Dubious Consent, Facials, Light Angst, Madeleine Era, Kinktober 2023, playing a little fast and loose with the prompt, but i couldn't resist javert's CanonTM collar",English,2023-11-02,Completed,2023-11-02,"2,650",1/1,4,23,1,306,"['Abigail_Hannigram', 'no_nightingales_here', 'jaythenerdkid', 'Aegialia', 'Amphibious_Sniper', 'atropos_moth', 'M_Moonshade', 'Music_is_life_2788', 'CheWunYaVal', 'cryptophasiac', 'Chambers', 'fra12', 'TheVoodooBabe', 'Ehgis', 'HeartbreakTerrorBird', '0zzysaurus', 'MoonyJulian', 'AlexKenmore']"
51299008,pull me close into you,['aftershocked'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Intercrural Sex, Established Relationship, Fluff, Romance, Old Married Couple, Post-Seine, Kinktober 2023, Bottom Javert (Les Misérables)",English,2023-11-02,Completed,2023-11-02,"2,165",1/1,2,22,null,282,"['3benjamins', 'Nabrah87', 'Lokitten', 'jenny_despot', 'Amphibious_Sniper', 'shhhhthisdoesnotexist', 'CheWunYaVal', 'M_Moonshade', 'Music_is_life_2788', 'cryptophasiac', 'Ehgis', 'deathbywikipedia', 'fra12', 'ifarali', 'kanpohongchendeC', 'thecuckoointhedephtsofthewoods', 'HeartbreakTerrorBird', '0zzysaurus', 'MoonyJulian', 'AlexKenmore']"
51273211,Другая история должна начаться,['Miss_Lyuba_Smith'],Teen And Up Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil, Les Misérables - All Media Types, Les Misérables (2012), Les Misérables (TV 2018), Les Misérables (Movie 1978), Les Misérables (TV 2000), Les Misérables (Movie 1998), レ・ミゼラブル 少女コゼット | Les Misérables: Shoujo Cosette (Anime), Les Miserables (Movie 1957)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Hurt/Comfort, Songfic, Angst, Drama, Love/Hate, Pre-Slash",Русский,2023-11-01,Completed,2023-11-01,"1,971",1/1,null,1,null,23,[]
51272806,Another story must begin,['Miss_Lyuba_Smith'],Teen And Up Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil, Les Misérables - All Media Types, Les Misérables (2012), Les Misérables (TV 2018), Les Misérables (TV 2000), Les Misérables (Movie 1978), レ・ミゼラブル 少女コゼット | Les Misérables: Shoujo Cosette (Anime), Les Miserables (Movie 1957), Les Misérables (Movie 1998)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Hurt/Comfort, Songfic, Angst, Drama, Love/Hate, Pre-Slash",English,2023-11-01,Completed,2023-11-01,"2,374",1/1,2,6,null,100,"['Nicolas_Cain', 'kanpohongchendeC', 'Jazmindulcecitlalic', '0zzysaurus', 'AlexKenmore']"
51199051,閉幕の後,['masesan'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean",,日本語,2023-10-29,Completed,2023-10-29,"3,674",3/3,2,3,2,39,"['kanpohongchendeC', 'Jazmindulcecitlalic', 'AlexKenmore']"
51192643,With an open heart in hell,['coselle (orphan_account)'],Not Rated,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Madeleine Era, Hurt/Comfort",English,2023-10-29,Updated,2023-10-29,"1,268",1/?,null,9,1,84,"['yasasugata', 'CatsAndGoodBooks', 'M_Moonshade', 'kanpohongchendeC', 'naggie_w']"
51169516,【Valvert】Love is Love (现代AU),['Lokitten'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Grantaire (Les Misérables), Enjolras (Les Misérables)","Modern Era, Pride Parades, First Kiss, Love Confessions, Secret Crush",中文-普通话 國語,2023-10-28,Completed,2023-10-28,"1,587",1/1,2,8,null,102,"['kanpohongchendeC', 'IbaraJin', 'Dr_Iris', 'ranaranggongmin', 'CheWunYaVal', 'Jazmindulcecitlalic', 'Hazel_Z']"
51014587,他最后的谎言,['Hazel_Z'],General Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean",Alternate Universe - Soulmates,中文-普通话 國語,2023-10-22,Completed,2023-10-22,"3,650",1/1,10,8,4,132,"['AnkhDeng', 'Lokitten', 'Blueberry642', 'BACKTOMARS', 'kanpohongchendeC']"
50973871,The wildest hath not such a heart as you,['sylvie_rue'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Fantine & Jean Valjean, Cosette Fauchelevent & Jean Valjean, Cosette Fauchelevent & Javert, Fantine & Javert, Javert & Sister Simplice","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Fantine (Les Misérables), Sister Simplice (Les Misérables)","Madeleine Era, Canon Era, Mutual Pining, Angst, Angst with a Happy Ending, Enemies to Lovers, Enemies to Friends to Lovers, Falling In Love, Identity Issues, mostly brick characterisation, except Javert has long hair, because long hair Javert is crucial to my well-being, and also great for creating moments of Romantic Tension, Long Hair, Punish Me Monsieur le Maire, the whole thing is pretty much drafted already which means I'll be updating regularly, just need to edit as I go, Idiots in Love, Jealousy, Slow Burn, Frottage, Blow Jobs, Coming In Pants, Power Play, Implied/Referenced Sex",English,2023-10-20,Updated,2023-12-16,"29,034",9/13,130,105,13,"1,662","['CheWunYaVal', 'Kittycatts', 'Sapphire_Princesse', 'Day_el', 'sufficeth', 'ifarali', 'husbandcoded', 'Psibones', 'JeraldOfRivers', 'Ciabatty', 'thegreatgaygay', 'orangeappeals', 'JasperSpirit', 'Oldkaktus', 'Lovely_Nightmares', 'FauNina', 'alliaria', 'breathingsarcasm', 'VV2006', 'Consentsarrow', 'Norian', 'Leviafan', 'Alex_cupcake_27', 'jaythenerdkid', 'burning_hubris', 'Zainlovesfnc', 'MoonyJulian', 'Theo124th', 'Allonsy_Jumanji', 'AllYourFearsAreLies', 'Akanague', 'shhhhthisdoesnotexist', 'CatsAndGoodBooks', 'GlassyTheRosePen', 'CinderAndAshes', 'ellistired', 'PatPatria', 'Catii', 'Ehgis', 'TheVoodooBabe', 'Toorta', 'SherryAdler', 'luckypaopu', 'thecuckoointhedephtsofthewoods', 'kanpohongchendeC', 'AshflameTheWaffle', 'TrashPidgeon', 'aftershocked', 'naggie_w', 'EeveebethFejvu']"
50970268,i’m a prisoner to my decisions,['fra12'],Mature,M/M,"Les Misérables (Movie 1998), Les Misérables - All Media Types",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent, Marius Pontmercy","Alternate Universe - Canon Divergence, Post-Seine, Javert Lives (Les Misérables), Hand Jobs, Violent Thoughts, Light BDSM, Sharing Body Heat, Sharing a Bed, Mildly Dubious Consent, Somnophilia, Stockholm Syndrome, Angst with a Happy Ending, Fluff, Fluff and Angst, Master/Pet",English,2023-10-20,Completed,2023-10-20,"5,530",1/1,4,25,5,290,"['WhaleTheUnicorn', 'Sol_Altair', 'VV2006', 'Amphibious_Sniper', 'atropos_moth', 'TheVoodooBabe', 'ifarali', 'deathbywikipedia', 'M_Moonshade', 'yasasugata', 'Jazmindulcecitlalic', 'AshflameTheWaffle', 'MoonyJulian', 'Secotangente', 'kanpohongchendeC', '0zzysaurus', 'TheLifeOfEmm', 'naggie_w', 'AlexKenmore']"
50937148,Ossessione,['Secotangente'],Explicit,F/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Other(s), Javert/Jean Valjean",Javert (Les Misérables),"Implied Javert/Jean Valjean, Italiano | Italian, Cuffs, Light Bondage, implied threesome, OFC - Freeform, Michette is my OC, My smut sucks and I know, Fluff and Smut, Obsession, Masturbation, Resolved Sexual Tension, sexual anxiety, Javert gets an erection and goes full rage, Internalized Misogyny, Period Typical Bigotry, Period Typical Misogyny",Italiano,2023-10-18,Completed,2023-10-18,"3,737",1/1,null,3,null,46,['0zzysaurus']
50877535,comfort of your skin,['coselle (orphan_account)'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Fluff and Humor, Alternate Universe - Modern Setting, this is silly",English,2023-10-16,Completed,2023-10-16,"1,434",1/1,4,24,1,188,"['Neovoui', 'Faerdhinen', 'jenny_despot', 'Blues420', 'million_vermilion_watermelons', 'CheWunYaVal', 'bryns', 'Ehgis', 'Nabrah87', 'Augety_Whisper', 'thecuckoointhedephtsofthewoods', 'MoonyJulian', 'PikupiSunshine', '0zzysaurus', 'kanpohongchendeC', 'AlexKenmore']"
50799862,the way you see me,['coselle (orphan_account)'],General Audiences,,Les Misérables - All Media Types,"Cosette Fauchelevent/Marius Pontmercy, Javert/Jean Valjean","Cosette Fauchelevent, Marius Pontmercy, Les Amis de l'ABC, Javert (Les Misérables), Jean Valjean","Young Love, Fluff, Short & Sweet",English,2023-10-13,Completed,2023-10-13,839,1/1,1,11,1,95,"['cbuugdrama9', 'soprano_squad', 'Croissant256', 'Nabrah87', 'kanpohongchendeC', 'AlexKenmore']"
50774791,My pain fits in the palm of your freezing hand,['PoemAboutCitylights'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil, Les Misérables (2012)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Hurt/Comfort, Self-Discovery, Mentions of Javert's Jump Into the Seine, Gardening, Middle Aged Virgins, Getting Together, Healing, Pining, Javert hates his life until he doesn't, Body Worship",English,2023-10-12,Completed,2023-10-15,"10,564",3/3,15,68,9,609,"['dwellin', 'Phatomflair', 'Blues420', 'Free_spirit_1992', 'Nicolas_Cain', 'Pampa', 'Frenchfries145', 'baNana_smiles', 'ulex', 'TheVoodooBabe', 'Music_is_life_2788', 'jujubatuba', 'nyoomwhoosh', '3benjamins', 'PirateJordbaer', 'FrankienotFrank_05', 'Strider84', 'yasasugata', 'million_vermilion_watermelons', 'I_wouldnt_be_one_of_them', 'MoonyJulian', 'erikbrainrot', 'carved_analysis', 'Jazmindulcecitlalic', 'M_Moonshade', 'Enigma_03', 'Silent_Noise', 'Magnomast', 'Kiradecep1914', 'Norian', 'medsteeth', 'Nabrah87', 'Hello_there_bees', 'MonaTheWriterIsHere', 'shrike_seventeen', 'thecuckoointhedephtsofthewoods', 'AshflameTheWaffle', '0zzysaurus', 'HeartbreakTerrorBird', 'AlexKenmore']"
50743681,Serenity Under the Stars,['ObsessiveFanNumber1'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Jean Valjean, Javert (Les Misérables)","Montreuil-sur-Mer, the request asked for fluff, the author wanted fluff, but the boys said ""ANGST"", I tried to wrangle cuteness in anyways, they're dramatic but it's a happy story anyways, i think, I hope, I just want them to be happy dang it, it might not be pure fluff but I think it's at least sweet, can be read as gen but come on these two idiots are in love and they both don't know it",English,2023-10-11,Completed,2023-10-11,"2,260",1/1,5,31,3,181,"['Oldkaktus', 'dwellin', 'Allonsy_Jumanji', 'MasterMarkus', 'Elleaflo', 'LeMoney', 'sosooley', 'GlassyTheRosePen', 'yasasugata', 'I_wouldnt_be_one_of_them', 'Ehgis', 'CheWunYaVal', 'HeartbreakTerrorBird', 'AshflameTheWaffle', 'thecuckoointhedephtsofthewoods', 'Ironicgeeness', '0zzysaurus', 'JasperSpirit', 'AlexKenmore', 'brute', 'M_Moonshade', 'Javertisfun']"
50738779,"[Translation/中文翻译] 翌日，黎明 Tomorrow, at dawn","['Hazel_Z', 'iberiandoctor (jehane)', 'Sir_Bedevere']",Mature,M/M,"Les Misérables - Victor Hugo, Les Misérables (2012)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Original Characters","Identity Issues, Emotional Conflicted Sex, Barricade Day, Martingale, Tears, 中文翻译 | Translation in Chinese",中文-普通话 國語,2023-10-10,Completed,2023-10-17,"23,064",6/6,15,9,1,215,"['Norian', 'Yuanhan_Xiahou', 'Lokitten', 'CheWunYaVal', 'kanpohongchendeC']"
50700880,"calm eyes, stern and pure",['coselle (orphan_account)'],Not Rated,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Post-Seine, Hurt/Comfort",English,2023-10-09,Completed,2023-10-09,978,1/1,3,26,2,211,"['dwellin', 'Frenchfries145', 'Music_is_life_2788', 'BunnyFlowerSkies', 'FrankienotFrank_05', 'AshflameTheWaffle', 'deathbywikipedia', 'Nabrah87', 'M_Moonshade', 'bryns', 'naggie_w', 'TheLifeOfEmm', 'thecuckoointhedephtsofthewoods', 'HeartbreakTerrorBird', 'kanpohongchendeC', 'Hello_there_bees', 'Jazmindulcecitlalic', 'AlexKenmore']"
50663854,The Mayor's Charity,['M_Moonshade'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Fantine (Les Misérables)","Case Fic, Madeline Era, trying really hard to navigate a brand new relationship, Two middle-aged men decide to Talk About Things but neither knows how to do that",English,2023-10-26,Completed,2023-11-11,"18,558",5/5,26,27,2,525,"['00Nightfall', 'VV2006', 'AdorableDimples', 'dwellin', 'bunnyfication', 'no_nightingales_here', 'Frenchfries145', 'Jugglingroceryams', 'Readerofmuch', 'Wicked_deer', 'ifarali', 'Akanague', 'CatsAndGoodBooks', 'Fanastixx', 'Norian', 'Toorta', 'CheWunYaVal', 'Augety_Whisper', '2cupsoftea', 'AlexKenmore', '0zzysaurus', 'kanpohongchendeC', 'aftershocked']"
50521870,【Valvert】当星辰埋入泥土,['Setsudo_0762'],Not Rated,M/M,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean",,中文-普通话 國語,2023-10-03,Updated,2023-10-03,"5,791",2/?,null,null,null,106,[]
50521282,【授翻】【Valvert】Something that maybe I already knew/半公开的秘密,['Setsudo_0762'],Not Rated,M/M,"Les Misérables (2012), Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Alternate Universe - Soulmates, Soulmates, Soulmate-Identifying Marks, 中文翻译 | Translation in Chinese",中文-普通话 國語,2023-10-03,Completed,2023-10-03,"6,001",1/1,null,8,1,129,"['Yuanhan_Xiahou', 'Sente', 'CheWunYaVal']"
50385460,【Valvert】五次Javert没能证明Valjean不是圣人，一次他成功了,['Lokitten'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent, Marius Pontmercy","Post-Seine, Alternate Universe - Canon Divergence, Character Death Fix, 5+1 Things",中文-普通话 國語,2023-09-28,Completed,2023-09-28,"6,677",1/1,6,16,2,241,"['IbaraJin', 'Yuanhan_Xiahou', 'Blueberry642', 'peachandcream', 'Sente', 'Hazel_Z', 'Taoist_Moti2025', 'AlexKenmore']"
50298784,world’s heaviest shoes,['coselle (orphan_account)'],Not Rated,"Gen, M/M",Les Misérables - All Media Types,"Javert/Jean Valjean, Cosette Fauchelevent & Jean Valjean, Cosette Fauchelevent & Javert","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Marius Pontmercy","Fluff, valjean and javert being dads, Alternate Universe - Modern Setting",English,2023-09-24,Updated,2023-10-11,"2,973",4/?,3,14,3,238,"['ALilSakuraBlossom', 'million_vermilion_watermelons', 'AshflameTheWaffle', 'Nerdywolverine', 'Verin2000', 'TrashPidgeon', '0zzysaurus', 'Akanague', 'Jazmindulcecitlalic', 'thecuckoointhedephtsofthewoods', 'kanpohongchendeC']"
50289232,The Land for Which You Long,['kanpohongchendeC'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Jean Valjean, Cosette Fauchelevent, Javert (Les Misérables)","Supernatural Elements, Accidental Time Travel, Angels",中文-普通话 國語,2023-09-24,Completed,2023-09-24,"1,273",1/1,8,7,null,85,"['Blueberry642', 'Hazel_Z', 'groucha', 'BACKTOMARS']"
50197888,les courriers du cœur,['blisteryfingers'],Teen And Up Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Javert, Jean Valjean, Cosette Fauchelevent, Marius Pontmercy, Thenardier, Other minor characters from the brick","Post-Seine, Fix-It, Friends to Lovers, Alternate Universe - Canon Divergence, Slow Burn, Canon Era, Javert Lives, Pining, Mutual Pining, Complete, Case Fic, Brick Characterisation",English,2023-09-19,Completed,2023-09-23,"26,394",3/3,16,59,19,585,"['sleepixgstars', 'Helice', 'MasterMarkus', 'PrincessCora23', 'VV2006', 'quickfix', 'bryns', 'burning_hubris', 'Lunariamajo', 'ImAPerson_ImHisSweetheart', 'mozhuji', '3benjamins', 'AshflameTheWaffle', 'ulex', 'Theo124th', 'Hello_there_bees', 'garnelen', 'sithmarauder', 'CheWunYaVal', 'blanketfort', 'Akanague', 'M_Moonshade', 'medsteeth', 'sylvie_rue', 'IsItFunThough', 'JudithSykes', 'kanpohongchendeC', 'Magnomast', 'EeveebethFejvu', 'HeartbreakTerrorBird', 'thecuckoointhedephtsofthewoods', 'AlexKenmore', 'Norian', 'LadySybille', 'shhhhthisdoesnotexist', 'oldbookist', 'ifarali', 'sworn_sword']"
50010337,before all the lights go out,['voksen'],Teen And Up Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables (Dallas 2014)",Javert/Jean Valjean,,"Abandoned Work - Unfinished and Discontinued, Dimension Travel",English,2023-09-11,Completed,2023-09-11,"7,508",1/1,null,11,2,103,"['Cerberussyndrome', 'cubankilljoy', 'LadySybille', 'bryns', 'M_Moonshade', 'Jazmindulcecitlalic', 'ifarali', 'kanpohongchendeC']"
49997563,"Lord, Let Me Find Him",['FangirlUnashamed'],Teen And Up Audiences,F/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil, Les Misérables (2012)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Female Javert (Les Misérables), Crack Treated Seriously, Romance, Javert's Suicide (Les Misérables)",English,2023-09-10,Completed,2023-09-10,822,1/1,1,5,1,103,"['Asaara', 'Mojito737', 'SaturnTheDragon', 'thecuckoointhedephtsofthewoods', 'kanpohongchendeC']"
49983142,Erosion,['Lady_of_the_Refrigerator'],Mature,M/M,"Les Misérables (Movie 1978), Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Javert (Perkins) - Freeform, Valjean (Jordan) - Freeform, Montreuil-sur-Mer, Bottom Javert (Les Misérables), Top Jean Valjean, Wall Sex, Hate Sex, First Time, Enemies to Lovers, Shameless Smut",English,2023-09-10,Completed,2023-09-10,"5,789",1/1,14,62,8,624,"['SaturnTheDragon', 'MasterMarkus', '00Nightfall', 'Frenchfries145', 'arrowjack', 'no_nightingales_here', 'Music_is_life_2788', 'AdorableDimples', 'stars_ur_the_sentinels', 'Nerdywolverine', '0zzysaurus', 'BoywithApple', 'Here_For_The_Ships', 'RaRaAhAhAh', 'Akanague', 'MariaEsterbatista', 'LittleSongFett', 'ChooclateAddict', 'BlueCatWriter', 'arrynnat_the_peculiar', 'LaBelleJumelle', 'cubankilljoy', 'Amphibious_Sniper', 'lilacwitch', 'Tarot_Magician', 'MioneOnAVespa', 'jenny_despot', 'JMoriartyFan_Death13', 'thegreatgaygay', 'Norian', 'modern_miserable', 'MoonyJulian', 'Kaleran', 'M_Moonshade', 'Magnomast', 'kanpohongchendeC', 'TheLifeOfEmm', 'cureflower', 'aftershocked', 'Blubule', 'Jazmindulcecitlalic', 'HeartbreakTerrorBird', 'EeveebethFejvu', 'fra12', 'shhhhthisdoesnotexist', 'AlexKenmore']"
49894774,A Change of a Bizarre Kind,['M_Moonshade'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Dr. Henry Jekyll, Fantine (Les Misérables)","Dubious Consent, Madeline Era, mentions of canon-typical suicide attempts and suicidal ideation, protective valjean, Alternate Universe - Jekyll and Hyde Fusion, Case Fic, canon-typical medical/scientific malpractice, Anal Sex, Oral Sex, Biting, Intercrural Sex, these boys have issues to work through",English,2023-09-12,Completed,2023-10-19,"39,084",12/12,71,56,6,"1,291","['VV2006', 'dwellin', 'IvyOnTheHolodeck', 'Broasign', 'Readerofmuch', 'IsItFunThough', 'Fanastixx', 'NoOneKnowsIWriteThis', 'Toorta', 'trekst3r', 'Hazel_Z', 'AshflameTheWaffle', 'carved_analysis', 'Augety_Whisper', 'EeveebethFejvu', 'CheWunYaVal', 'Akanague', '2cupsoftea', 'nyxbda', 'Croissant256', 'HeartbreakTerrorBird', 'PatPatria', '0zzysaurus', 'thegreatgaygay', 'Jugglingroceryams', 'Norian', 'camber', 'AlexKenmore', 'aftershocked', 'kanpohongchendeC']"
